Open,High,Low,Close,Volume,open Time,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
1693764300000,25888.64000000,25890.41000000,25884.29000000,25890.40000000,41.40525000,1693764599999,1071849.86696860,1835,19.93702000,516094.15684870,0
1693764600000,25890.41000000,25926.99000000,25890.40000000,25902.03000000,98.55675000,1693764899999,2553841.00816660,3297,48.57087000,1258544.38682970,0
1693764900000,25902.03000000,25998.07000000,25896.18000000,25977.94000000,228.08489000,1693765199999,5920016.74820720,4919,155.98849000,4048077.50553510,0
1693765200000,25977.95000000,26039.99000000,25966.50000000,26003.32000000,340.73057000,1693765499999,8860197.39964650,6378,188.27758000,4895362.86738220,0
1693765500000,26003.32000000,26004.47000000,25914.58000000,25924.00000000,107.68973000,1693765799999,2794807.90961760,3319,37.55163000,974614.16480110,0
1693765800000,25924.00000000,25948.99000000,25921.04000000,25934.46000000,86.14240000,1693766099999,2234230.07665520,2778,51.00892000,1322933.27686760,0
1693766100000,25934.47000000,25947.45000000,25914.03000000,25940.69000000,44.72379000,1693766399999,1159666.48017940,2064,25.71882000,666794.39990040,0
1693766400000,25940.69000000,25985.00000000,25940.69000000,25967.18000000,57.51673000,1693766699999,1493504.81673840,2643,35.27615000,915953.44386430,0
1693766700000,25967.18000000,25979.55000000,25952.77000000,25954.06000000,39.74338000,1693766999999,1032030.60455900,1998,20.70998000,537777.32261490,0
1693767000000,25954.05000000,25958.03000000,25917.84000000,25926.45000000,59.16550000,1693767299999,1534381.75192980,2078,21.49097000,557187.04654940,0
1693767300000,25926.44000000,25934.99000000,25918.27000000,25934.01000000,23.88610000,1693767599999,619315.95444150,1440,12.43570000,322428.96866860,0
1693767600000,25934.00000000,25960.00000000,25929.80000000,25960.00000000,59.92927000,1693767899999,1554814.28053920,1926,38.97541000,1011135.37475990,0
1693767900000,25959.99000000,25965.00000000,25950.03000000,25950.03000000,49.78830000,1693768199999,1292297.53021690,1808,28.59790000,742280.52034020,0
1693768200000,25950.04000000,25963.91000000,25950.03000000,25955.23000000,38.46905000,1693768499999,998544.59789440,1380,24.11577000,625950.42457250,0
1693768500000,25955.23000000,25955.24000000,25939.95000000,25940.47000000,51.85085000,1693768799999,1345270.31609510,1608,21.47331000,557100.86917100,0
1693768800000,25940.46000000,25950.13000000,25937.87000000,25945.02000000,57.45100000,1693769099999,1490626.52139460,1807,28.23305000,732530.75920120,0
1693769100000,25945.01000000,25956.37000000,25945.01000000,25956.33000000,16.96134000,1693769399999,440153.81309450,932,10.54616000,273689.83682690,0
1693769400000,25956.33000000,26010.18000000,25952.65000000,25992.59000000,84.99857000,1693769699999,2208511.05053260,2511,49.96437000,1298231.29372630,0
1693769700000,25992.59000000,26014.94000000,25965.57000000,25970.92000000,88.24107000,1693769999999,2293599.58524590,2292,46.36959000,1205239.63985920,0
1693770000000,25970.92000000,26011.23000000,25970.92000000,25999.66000000,90.71910000,1693770299999,2358182.29810190,2185,66.58544000,1730773.82956320,0
1693770300000,25999.66000000,26006.38000000,25983.68000000,25985.61000000,52.15612000,1693770599999,1355663.95145480,1723,20.19124000,524805.87657260,0
1693770600000,25985.62000000,26000.93000000,25972.23000000,25997.24000000,61.62846000,1693770899999,1601654.46758530,1684,38.40252000,998066.01305960,0
1693770900000,25997.24000000,26014.48000000,25997.23000000,26011.16000000,57.96055000,1693771199999,1507425.62030290,1797,30.94196000,804698.11839730,0
1693771200000,26011.16000000,26035.96000000,25990.00000000,25990.01000000,118.57868000,1693771499999,3084977.11335260,3159,49.31649000,1283143.76373120,0
1693771500000,25990.01000000,26008.29000000,25990.00000000,25998.89000000,71.76151000,1693771799999,1865934.43471210,2008,32.75640000,851657.04792230,0
1693771800000,25998.88000000,25998.89000000,25978.01000000,25978.02000000,34.35721000,1693772099999,892956.68134860,1499,9.80242000,254787.74805780,0
1693772100000,25978.02000000,25982.62000000,25965.47000000,25965.47000000,52.63954000,1693772399999,1367310.06187750,1963,14.69104000,381616.12596140,0
1693772400000,25965.47000000,25978.63000000,25962.61000000,25974.60000000,67.99476000,1693772699999,1765818.33405420,1531,37.62269000,977030.64977860,0
1693772700000,25974.60000000,26015.00000000,25974.59000000,25993.42000000,64.80847000,1693772999999,1685000.12809370,2036,38.09808000,990526.43837340,0
1693773000000,25993.42000000,25997.40000000,25981.29000000,25981.30000000,32.28532000,1693773299999,839016.59688180,1344,14.61618000,379859.49209180,0
1693773300000,25981.29000000,26015.00000000,25981.29000000,26012.69000000,51.98592000,1693773599999,1351480.98875810,1727,32.29672000,839667.80535510,0
1693773600000,26012.70000000,26012.70000000,25997.28000000,25997.29000000,35.06323000,1693773899999,911860.90758020,1252,15.67997000,407751.73124080,0
1693773900000,25997.29000000,26030.87000000,25997.28000000,26030.86000000,62.22653000,1693774199999,1618847.93777140,1635,51.60685000,1342634.66103390,0
1693774200000,26030.86000000,26135.00000000,26026.09000000,26057.84000000,652.44550000,1693774499999,17019502.52610850,8789,389.45817000,10158270.83282520,0
1693774500000,26057.85000000,26057.85000000,26030.00000000,26048.18000000,171.40208000,1693774799999,4463940.46327370,2842,46.04288000,1199176.17460530,0
1693774800000,26048.18000000,26071.95000000,26025.61000000,26029.28000000,109.48551000,1693775099999,2851229.94007100,2667,56.94761000,1482885.31405920,0
1693775100000,26029.27000000,26032.55000000,26013.20000000,26032.54000000,75.93196000,1693775399999,1976008.75604220,2240,34.79179000,905395.56267820,0
1693775400000,26032.54000000,26068.43000000,26014.08000000,26015.14000000,124.96377000,1693775699999,3253937.72451660,2533,66.96098000,1743476.20879950,0
1693775700000,26015.14000000,26030.91000000,26013.94000000,26026.20000000,38.01258000,1693775999999,989236.20386590,1359,17.70644000,460761.32809240,0
1693776000000,26026.21000000,26026.21000000,25950.00000000,25979.99000000,181.77911000,1693776299999,4722899.22392260,4689,61.53338000,1598267.41472840,0
1693776300000,25979.99000000,26009.99000000,25979.99000000,26003.01000000,66.66610000,1693776599999,1733224.19750390,1731,37.27007000,968881.29644150,0
1693776600000,26003.01000000,26018.56000000,25991.31000000,25991.31000000,105.11690000,1693776899999,2733511.50966820,1789,27.18602000,707049.69747070,0
1693776900000,25991.32000000,26015.50000000,25982.64000000,25995.00000000,43.56603000,1693777199999,1132422.44625710,1700,21.30912000,553814.09722660,0
1693777200000,25995.01000000,25997.69000000,25975.86000000,25986.29000000,53.52782000,1693777499999,1391059.48718570,1804,31.06252000,807217.36010880,0
1693777500000,25986.29000000,25986.30000000,25982.00000000,25983.91000000,13.75126000,1693777799999,357311.51575710,1041,3.15788000,82053.72221680,0
1693777800000,25983.90000000,25983.91000000,25960.00000000,25960.01000000,45.10846000,1693778099999,1171612.13361240,1547,11.70363000,303959.92963810,0
1693778100000,25960.00000000,25967.70000000,25960.00000000,25967.70000000,15.44856000,1693778399999,401079.39343650,1058,10.08054000,261714.50520230,0
1693778400000,25967.70000000,25969.70000000,25960.21000000,25968.25000000,32.53192000,1693778699999,844729.16378110,1267,17.08708000,443687.60373860,0
1693778700000,25968.25000000,25985.00000000,25968.24000000,25984.99000000,45.99796000,1693778999999,1194780.37577730,1516,32.23875000,837390.22366790,0
1693779000000,25985.00000000,25985.00000000,25980.27000000,25980.38000000,39.18988000,1693779299999,1018242.65878180,1218,16.69140000,433668.04543490,0
1693779300000,25980.39000000,25980.39000000,25963.98000000,25969.41000000,37.67626000,1693779599999,978566.23260650,1275,11.07454000,287623.97719970,0
1693779600000,25969.41000000,25972.46000000,25957.24000000,25957.26000000,61.92321000,1693779899999,1607681.74460980,2070,24.15645000,627150.54006300,0
1693779900000,25957.26000000,25957.26000000,25945.45000000,25954.54000000,51.01253000,1693780199999,1323928.73465140,1713,12.41566000,322223.41580490,0
1693780200000,25954.54000000,25963.35000000,25954.53000000,25959.94000000,28.72834000,1693780499999,745771.93873450,1385,13.73553000,356557.86246580,0
1693780500000,25959.93000000,25963.39000000,25932.77000000,25963.39000000,63.43671000,1693780799999,1646039.97905530,2074,25.65664000,665792.02244130,0
1693780800000,25963.65000000,25965.65000000,25954.59000000,25956.38000000,40.06721000,1693781099999,1040138.51559620,1462,11.26079000,292323.15934620,0
1693781100000,25956.39000000,25963.54000000,25952.62000000,25961.64000000,28.73692000,1693781399999,745947.36214540,1179,17.55335000,455639.38875650,0
1693781400000,25961.64000000,25961.64000000,25948.79000000,25951.65000000,43.50466000,1693781699999,1129156.53480890,1440,15.30911000,397318.72856840,0
1693781700000,25951.65000000,25951.66000000,25942.34000000,25950.60000000,27.16575000,1693781999999,704884.86458020,1031,13.84625000,359262.53809590,0
1693782000000,25950.59000000,25957.05000000,25948.75000000,25951.57000000,52.90062000,1693782299999,1372862.70173540,1338,30.90568000,802033.68386910,0
1693782300000,25951.57000000,25951.58000000,25942.31000000,25948.25000000,48.05535000,1693782599999,1246816.56714460,1338,28.19628000,731515.97477420,0
1693782600000,25948.25000000,25949.30000000,25927.94000000,25947.74000000,113.12440000,1693782899999,2933909.36488790,1685,38.33683000,994224.19679980,0
1693782900000,25947.74000000,25974.90000000,25947.74000000,25966.92000000,39.07529000,1693783199999,1014403.85888000,1483,24.25896000,629764.83934270,0
1693783200000,25966.93000000,25970.64000000,25962.21000000,25967.35000000,35.50995000,1693783499999,922072.34062350,1270,17.59494000,456858.77590520,0
1693783500000,25967.34000000,25967.35000000,25958.85000000,25958.85000000,17.51505000,1693783799999,454718.31664640,718,2.34391000,60852.05994730,0
1693783800000,25958.86000000,25961.75000000,25958.85000000,25960.80000000,14.32405000,1693784099999,371865.05733030,795,7.98725000,207353.16111990,0
1693784100000,25960.79000000,25960.80000000,25953.65000000,25953.66000000,39.53200000,1693784399999,1026168.22567510,932,3.34267000,86769.47748700,0
1693784400000,25953.66000000,25964.58000000,25953.65000000,25964.57000000,12.94422000,1693784699999,335994.78212390,814,11.27797000,292742.11949140,0
1693784700000,25964.57000000,25982.08000000,25964.57000000,25974.28000000,42.83889000,1693784999999,1112738.54616660,1320,23.15319000,601386.12065390,0
1693785000000,25974.28000000,25980.64000000,25967.27000000,25980.63000000,26.10187000,1693785299999,677941.75565880,1168,16.44984000,427251.59620130,0
1693785300000,25980.63000000,25980.64000000,25967.38000000,25971.21000000,31.93978000,1693785599999,829588.00211680,1169,6.81629000,177038.28089140,0
1693785600000,25971.21000000,25974.19000000,25958.06000000,25958.06000000,45.48087000,1693785899999,1181079.57710680,1599,17.29191000,449077.32219610,0
1693785900000,25958.07000000,25958.07000000,25944.68000000,25944.68000000,32.34160000,1693786199999,839301.22926100,1280,7.23125000,187674.92373410,0
1693786200000,25944.68000000,25944.69000000,25931.01000000,25939.99000000,62.46496000,1693786499999,1620167.80371540,1649,26.93155000,698505.41665690,0
1693786500000,25939.99000000,25940.00000000,25927.81000000,25932.22000000,37.18082000,1693786799999,964210.47943250,1503,11.97501000,310513.50086530,0
1693786800000,25932.23000000,25945.00000000,25931.67000000,25931.68000000,33.42797000,1693787099999,867099.39567290,1555,12.31310000,319395.64685110,0
1693787100000,25931.67000000,25938.28000000,25931.67000000,25938.27000000,15.58229000,1693787399999,404107.08936960,1149,5.70138000,147858.05429130,0
1693787400000,25938.28000000,25938.28000000,25921.03000000,25921.04000000,40.95002000,1693787699999,1061687.36087170,1515,7.70020000,199637.04527320,0
1693787700000,25921.04000000,25933.96000000,25921.03000000,25933.95000000,32.56152000,1693787999999,844171.82396160,1103,19.23740000,498762.43310080,0
1693788000000,25933.95000000,25949.35000000,25933.95000000,25943.88000000,54.70436000,1693788299999,1419135.96907540,1658,40.15338000,1041627.54914040,0
1693788300000,25943.88000000,25947.01000000,25930.30000000,25930.91000000,35.10852000,1693788599999,910623.16599610,1396,12.29331000,318825.96291050,0
1693788600000,25930.92000000,25930.92000000,25897.06000000,25903.12000000,111.27355000,1693788899999,2882906.30834020,2819,26.90615000,696937.92436540,0
1693788900000,25903.12000000,25914.48000000,25902.55000000,25910.09000000,28.92568000,1693789199999,749465.39417950,1114,8.12918000,210588.96930290,0
1693789200000,25910.10000000,25913.38000000,25904.03000000,25913.38000000,28.32763000,1693789499999,733894.63768650,1358,17.36187000,449804.46440370,0
1693789500000,25913.37000000,25920.17000000,25913.37000000,25920.17000000,32.54404000,1693789799999,843508.77341670,997,28.70936000,744118.87702920,0
1693789800000,25920.16000000,25926.46000000,25920.16000000,25926.46000000,27.74918000,1693790099999,719384.05377920,1105,15.86115000,411188.63013090,0
1693790100000,25926.46000000,25926.46000000,25911.43000000,25911.43000000,21.87070000,1693790399999,566874.18944590,1266,4.23277000,109698.51301640,0
1693790400000,25911.44000000,25911.44000000,25902.16000000,25902.17000000,24.05533000,1693790699999,623200.24760590,1233,5.79969000,150243.82133410,0
1693790700000,25902.17000000,25902.17000000,25890.00000000,25890.01000000,48.89763000,1693790999999,1266256.04693940,1807,14.35393000,371700.91937090,0
1693791000000,25890.00000000,25895.00000000,25877.66000000,25894.99000000,63.93693000,1693791299999,1655089.88555460,1933,16.93224000,438305.89074330,0
1693791300000,25895.00000000,25899.79000000,25882.27000000,25886.58000000,36.07900000,1693791599999,934137.02956380,1477,11.71408000,303274.31618620,0
1693791600000,25886.57000000,25913.99000000,25886.57000000,25910.57000000,82.29902000,1693791899999,2131693.57509820,1650,61.79149000,1600415.17966180,0
1693791900000,25910.57000000,25910.58000000,25896.45000000,25899.99000000,39.70325000,1693792199999,1028361.60089800,1428,17.81998000,461544.28213020,0
1693792200000,25899.98000000,25903.47000000,25892.84000000,25901.88000000,30.26010000,1693792499999,783653.75049480,1273,11.45252000,296586.16062320,0
1693792500000,25901.87000000,25908.50000000,25898.14000000,25908.49000000,38.46078000,1693792799999,996313.56736210,1418,12.72138000,329537.43973020,0
1693792800000,25908.49000000,25909.85000000,25901.74000000,25903.58000000,23.77956000,1693793099999,616009.88716650,1308,6.37051000,165022.70224640,0
1693793100000,25903.58000000,25903.59000000,25901.22000000,25901.77000000,22.27534000,1693793399999,576988.14593440,1058,6.69759000,173485.64680530,0
1693793400000,25901.77000000,25902.39000000,25901.76000000,25901.76000000,16.62262000,1693793699999,430559.54402810,954,8.35362000,216374.51163350,0
1693793700000,25901.76000000,25901.77000000,25895.36000000,25897.94000000,14.14853000,1693793999999,366433.68335680,874,4.13576000,107108.23086920,0
1693794000000,25897.94000000,25916.89000000,25897.94000000,25916.27000000,44.38380000,1693794299999,1149944.13293040,1345,22.07494000,571897.63529750,0
1693794300000,25916.27000000,25916.27000000,25909.92000000,25910.45000000,27.00767000,1693794599999,699828.29943220,1134,6.90260000,178860.78827860,0
1693794600000,25910.45000000,25942.50000000,25910.45000000,25942.50000000,229.19759000,1693794899999,5943508.30701050,2260,211.05709000,5473140.68007850,0
1693794900000,25942.50000000,25953.14000000,25937.90000000,25953.14000000,46.48726000,1693795199999,1206035.11981990,1778,28.15336000,730386.08999920,0
1693795200000,25953.13000000,25972.78000000,25953.13000000,25962.36000000,59.17955000,1693795499999,1536500.21366780,2151,36.55409000,949017.41624520,0
1693795500000,25962.36000000,25963.82000000,25953.58000000,25963.82000000,60.81270000,1693795799999,1578596.12435550,1830,36.18819000,939357.11630980,0
1693795800000,25963.82000000,25980.00000000,25963.81000000,25980.00000000,71.62226000,1693796099999,1860157.27204970,2344,37.67695000,978541.96122140,0
1693796100000,25980.00000000,26030.00000000,25979.63000000,25983.16000000,117.11943000,1693796399999,3044836.60480000,3661,76.41867000,1986894.50158940,0
1693796400000,25983.17000000,25990.69000000,25975.67000000,25983.17000000,79.03006000,1693796699999,2053519.05797060,2762,39.52199000,1026913.77568080,0
1693796700000,25983.17000000,26019.10000000,25983.17000000,26017.94000000,43.79549000,1693796999999,1138645.92346130,2098,25.24436000,656298.92200350,0
1693797000000,26017.94000000,26074.09000000,26017.94000000,26040.59000000,163.50232000,1693797299999,4258432.47700080,4547,109.39975000,2849106.72314760,0
1693797300000,26040.60000000,26084.63000000,26024.46000000,26084.63000000,93.75594000,1693797599999,2442350.58617020,3368,63.54158000,1655304.20543270,0
1693797600000,26084.63000000,26108.02000000,26015.88000000,26025.95000000,233.30023000,1693797899999,6081880.98640700,4793,129.61342000,3379263.06139260,0
1693797900000,26025.96000000,26035.65000000,26005.53000000,26008.88000000,84.52109000,1693798199999,2199594.58613110,2564,27.42478000,713705.02669590,0
1693798200000,26008.88000000,26018.77000000,25997.10000000,25998.99000000,96.28432000,1693798499999,2503647.77783600,2861,35.86174000,932477.59033730,0
1693798500000,25999.00000000,26009.83000000,25993.84000000,26008.53000000,42.93336000,1693798799999,1116318.09585890,2047,16.19114000,420986.04154100,0
1693798800000,26008.54000000,26021.88000000,26006.59000000,26006.60000000,47.97507000,1693799099999,1248040.92188160,1665,19.49281000,507086.35423600,0
1693799100000,26006.59000000,26019.15000000,26001.70000000,26006.27000000,45.89718000,1693799399999,1193767.67750610,1771,19.92531000,518228.99497740,0
1693799400000,26006.26000000,26009.38000000,25991.79000000,25991.79000000,48.60278000,1693799699999,1263750.58175950,1869,17.08635000,444252.43859620,0
1693799700000,25991.80000000,25991.80000000,25987.56000000,25987.56000000,25.87845000,1693799999999,672589.92194760,1437,8.28834000,215420.19973620,0
1693800000000,25987.56000000,25994.77000000,25987.56000000,25991.42000000,37.47468000,1693800299999,974079.51094650,1729,11.16055000,290069.04427690,0
1693800300000,25991.43000000,25995.76000000,25991.42000000,25995.75000000,17.52133000,1693800599999,455466.12014370,1395,10.32485000,268392.74658280,0
1693800600000,25995.75000000,26016.94000000,25982.08000000,26011.87000000,130.05578000,1693800899999,3381896.09773440,2284,81.88075000,2129277.26697280,0
1693800900000,26011.87000000,26018.12000000,26011.86000000,26011.86000000,58.32797000,1693801199999,1517422.29954330,1310,27.96194000,727426.26492540,0
1693801200000,26011.86000000,26016.62000000,26002.00000000,26003.41000000,51.54348000,1693801499999,1340671.53225530,1390,17.62822000,458502.23756600,0
1693801500000,26003.42000000,26003.42000000,25990.61000000,25990.62000000,32.67417000,1693801799999,849396.57470710,1046,4.26471000,110869.55525670,0
1693801800000,25990.61000000,26003.42000000,25990.61000000,26003.42000000,23.66267000,1693802099999,615141.52182850,1096,15.42599000,401014.72227860,0
1693802100000,26003.42000000,26011.39000000,26003.41000000,26011.38000000,46.02650000,1693802399999,1197077.68896490,1009,37.17727000,966915.41676540,0
1693802400000,26011.38000000,26011.39000000,25991.73000000,26003.42000000,77.33169000,1693802699999,2010893.96903090,1813,28.63054000,744433.46254290,0
1693802700000,26003.42000000,26003.43000000,25984.95000000,25987.03000000,100.44843000,1693802999999,2610854.35585740,1400,18.40206000,478358.48624510,0
1693803000000,25987.02000000,25990.12000000,25982.47000000,25985.41000000,23.22253000,1693803299999,603457.81220940,1159,9.83109000,255462.29837450,0
1693803300000,25985.42000000,25985.43000000,25982.63000000,25982.64000000,25.44751000,1693803599999,661234.46927780,1091,8.75273000,227436.00193920,0
1693803600000,25982.63000000,25992.35000000,25981.03000000,25981.38000000,44.22987000,1693803899999,1149408.14233860,1295,23.33363000,606354.12167990,0
1693803900000,25981.39000000,25981.39000000,25971.04000000,25971.04000000,45.02416000,1693804199999,1169542.01690140,1288,7.85170000,203945.32524590,0
1693804200000,25971.04000000,25973.72000000,25966.00000000,25970.67000000,49.09556000,1693804499999,1274991.09543590,1751,29.56688000,767814.23534370,0
1693804500000,25970.66000000,25975.00000000,25959.39000000,25961.67000000,47.70797000,1693804799999,1238958.20048080,1664,11.22742000,291571.33601210,0
1693804800000,25961.67000000,25978.35000000,25961.67000000,25978.34000000,27.03550000,1693805099999,702043.16259350,1211,15.19768000,394639.56372190,0
1693805100000,25978.34000000,25978.79000000,25969.11000000,25978.78000000,27.77937000,1693805399999,721557.17678800,1271,10.62203000,275892.34137640,0
1693805400000,25978.79000000,25978.79000000,25970.30000000,25970.30000000,20.85075000,1693805699999,541603.98274300,979,4.86754000,126425.28225270,0
1693805700000,25970.31000000,25970.31000000,25957.29000000,25957.30000000,32.31769000,1693805999999,839084.18670550,1429,7.65536000,198748.25680870,0
1693806000000,25957.29000000,25966.30000000,25955.94000000,25965.00000000,29.24092000,1693806299999,759076.19466070,1387,15.21158000,394886.38239510,0
1693806300000,25965.01000000,25965.01000000,25950.22000000,25950.23000000,39.98946000,1693806599999,1037959.45597900,1527,13.59195000,352783.89527950,0
1693806600000,25950.22000000,25955.47000000,25942.11000000,25952.47000000,85.58284000,1693806899999,2220785.76051260,1722,30.70780000,796846.95939680,0
1693806900000,25952.47000000,25952.48000000,25934.44000000,25934.44000000,77.35001000,1693807199999,2006753.98342770,2023,19.21976000,498651.09685530,0
1693807200000,25934.44000000,25945.45000000,25912.21000000,25945.45000000,149.99765000,1693807499999,3888988.41155440,3091,63.66518000,1650497.21552230,0
1693807500000,25945.45000000,25974.15000000,25943.15000000,25961.76000000,75.04734000,1693807799999,1948278.44270530,2153,50.00563000,1298203.87265430,0
1693807800000,25961.76000000,25961.77000000,25949.62000000,25960.26000000,66.17566000,1693808099999,1717525.39021810,1424,27.76240000,720567.66609670,0
1693808100000,25960.25000000,25966.25000000,25960.25000000,25960.26000000,32.46408000,1693808399999,842900.90026170,1235,11.94332000,310091.52118510,0
1693808400000,25960.27000000,25982.32000000,25958.84000000,25977.71000000,64.31974000,1693808699999,1670502.85409560,1613,40.44559000,1050410.71986130,0
1693808700000,25977.70000000,25990.00000000,25975.80000000,25984.73000000,54.34986000,1693808999999,1411995.44125030,1560,20.49180000,532339.53578800,0
1693809000000,25984.74000000,25987.95000000,25975.73000000,25975.74000000,21.62427000,1693809299999,561822.40255830,1032,9.73064000,252813.82552000,0
1693809300000,25975.73000000,25975.74000000,25963.31000000,25963.31000000,24.85669000,1693809599999,645579.83528530,1165,3.68353000,95655.35785840,0
1693809600000,25963.31000000,25992.25000000,25963.31000000,25986.47000000,61.65966000,1693809899999,1601957.56426260,1583,39.71089000,1031557.03571680,0
1693809900000,25986.47000000,25986.47000000,25973.53000000,25973.54000000,70.89162000,1693810199999,1841790.65434200,1281,14.55681000,378198.95854080,0
1693810200000,25973.53000000,25973.54000000,25966.78000000,25966.78000000,24.68769000,1693810499999,641138.99864680,1078,6.31334000,163945.78209580,0
1693810500000,25966.79000000,25970.16000000,25966.77000000,25967.48000000,29.27679000,1693810799999,760257.10704190,1283,15.99101000,415250.77257690,0
1693810800000,25967.49000000,25969.72000000,25967.48000000,25969.71000000,30.25817000,1693811099999,785783.03405140,1121,16.93778000,439860.42877840,0
1693811100000,25969.71000000,25984.67000000,25969.71000000,25979.81000000,146.42765000,1693811399999,3804258.74531600,1848,104.16858000,2706273.11681830,0
1693811400000,25979.80000000,25979.81000000,25974.21000000,25976.96000000,26.03578000,1693811699999,676321.34316130,1164,14.19563000,368744.48499560,0
1693811700000,25976.96000000,26010.00000000,25976.96000000,25992.17000000,111.78420000,1693811999999,2906195.43162690,2511,71.55065000,1860078.70591220,0
1693812000000,25992.18000000,25992.18000000,25980.97000000,25983.75000000,48.70121000,1693812299999,1265526.32044950,1386,22.45912000,583608.07573250,0
1693812300000,25983.76000000,25983.79000000,25981.62000000,25981.86000000,28.42969000,1693812599999,738677.30220230,1294,11.16917000,290203.98750590,0
1693812600000,25981.87000000,25981.87000000,25981.86000000,25981.86000000,28.67312000,1693812899999,744981.06866560,1069,7.90624000,205418.89986880,0
1693812900000,25981.86000000,25981.87000000,25981.85000000,25981.85000000,38.68024000,1693813199999,1004984.63714430,1166,11.17807000,290427.14492210,0
1693813200000,25981.86000000,26008.81000000,25981.80000000,25984.99000000,91.05441000,1693813499999,2366862.39626300,2038,56.33855000,1464397.27722950,0
1693813500000,25984.99000000,25985.00000000,25969.17000000,25969.18000000,58.45485000,1693813799999,1518714.67865800,1380,13.97705000,363129.64244420,0
1693813800000,25969.18000000,25969.18000000,25966.78000000,25966.78000000,28.03353000,1693814099999,727951.51193460,1055,11.33735000,294396.23592190,0
1693814100000,25966.78000000,25966.79000000,25964.96000000,25964.96000000,44.33428000,1693814399999,1151157.85630040,1349,19.69312000,511336.65525900,0
1693814400000,25964.97000000,25982.53000000,25961.59000000,25982.53000000,79.60098000,1693814699999,2067102.02218670,2167,56.53202000,1468075.38242470,0
1693814700000,25982.52000000,25992.64000000,25982.52000000,25990.87000000,48.25429000,1693814999999,1253973.75937520,1620,29.77957000,773846.01407430,0
1693815000000,25990.87000000,25998.55000000,25990.87000000,25997.10000000,44.24680000,1693815299999,1150160.55144970,1574,32.78526000,852235.87577570,0
1693815300000,25997.10000000,26009.84000000,25990.00000000,25990.01000000,62.92586000,1693815599999,1636089.44594080,1983,33.87652000,880796.69324590,0
1693815600000,25990.00000000,25992.60000000,25986.52000000,25992.59000000,46.42539000,1693815899999,1206584.82979640,1366,27.04115000,702771.89594580,0
1693815900000,25992.60000000,25994.47000000,25988.61000000,25994.46000000,40.16346000,1693816199999,1043952.68999180,1349,24.21862000,629516.87306960,0
1693816200000,25994.46000000,25994.47000000,25994.46000000,25994.46000000,33.87747000,1693816499999,880626.72797540,1268,18.91592000,491709.31496240,0
1693816500000,25994.47000000,26011.24000000,25994.46000000,26011.23000000,52.74761000,1693816799999,1371525.88277970,1459,42.74534000,1111466.48033940,0
1693816800000,26011.22000000,26011.23000000,25990.00000000,25990.00000000,66.76345000,1693817099999,1735603.72648820,1549,22.95436000,596647.84776240,0
1693817100000,25990.00000000,25995.25000000,25985.02000000,25985.02000000,29.15651000,1693817399999,757800.87665540,1217,11.26676000,292823.78555290,0
1693817400000,25985.03000000,25988.16000000,25985.02000000,25985.02000000,39.98544000,1693817699999,1039058.39699670,1330,18.61146000,483626.38497250,0
1693817700000,25985.03000000,25986.08000000,25985.02000000,25986.08000000,27.50556000,1693817999999,714752.26724790,1153,16.20047000,420979.46770310,0
1693818000000,25986.08000000,25986.52000000,25986.07000000,25986.52000000,23.02727000,1693818299999,598396.21222290,1163,11.34361000,294779.42672990,0
1693818300000,25986.51000000,25986.52000000,25977.10000000,25977.10000000,36.88674000,1693818599999,958429.38084880,1231,2.69627000,70057.24022340,0
1693818600000,25977.10000000,25977.11000000,25964.44000000,25976.02000000,49.09199000,1693818899999,1274918.04125390,1386,24.86359000,645711.57523920,0
1693818900000,25976.02000000,25978.77000000,25968.33000000,25975.90000000,48.57066000,1693819199999,1261521.19493350,1634,24.17548000,627894.59671710,0
1693819200000,25975.90000000,25981.19000000,25975.90000000,25981.19000000,24.46248000,1693819499999,635507.55166520,1102,9.67868000,251434.21728330,0
1693819500000,25981.19000000,25981.19000000,25965.60000000,25965.60000000,26.88147000,1693819799999,698232.24078630,1075,2.64748000,68761.70249160,0
1693819800000,25965.61000000,25967.88000000,25956.73000000,25956.73000000,54.79629000,1693820099999,1422718.93910310,1459,15.23087000,395456.73848240,0
1693820100000,25956.73000000,25964.65000000,25952.57000000,25961.30000000,56.08123000,1693820399999,1455781.22029520,1759,28.62165000,742972.69111980,0
1693820400000,25961.30000000,25962.50000000,25929.78000000,25935.17000000,159.00172000,1693820699999,4125267.48416940,2674,51.87616000,1345708.51865890,0
1693820700000,25935.17000000,25940.44000000,25919.02000000,25919.02000000,51.09324000,1693820999999,1324932.99024120,2098,12.43155000,322364.23532280,0
1693821000000,25919.03000000,25936.64000000,25918.50000000,25927.99000000,68.02721000,1693821299999,1763695.27493770,1628,30.67887000,795303.10757810,0
1693821300000,25927.98000000,25952.22000000,25927.98000000,25952.21000000,75.32189000,1693821599999,1953922.04250810,1996,44.09876000,1143964.77549820,0
1693821600000,25952.22000000,25967.25000000,25948.47000000,25948.48000000,78.27886000,1693821899999,2032052.36009640,1940,34.37111000,892264.06888900,0
1693821900000,25948.48000000,25948.48000000,25933.23000000,25936.35000000,48.80653000,1693822199999,1266031.95347870,1515,18.79080000,487388.96719000,0
1693822200000,25936.36000000,25949.41000000,25936.35000000,25947.27000000,33.79662000,1693822499999,876781.38302520,1364,23.76335000,616470.68091880,0
